# Force coefficients
# dragDir           : (9.902680813243e-01 1.391730114294e-01 0.000000000000e+00)
# sideDir           : (0.000000000000e+00 0.000000000000e+00 -1.000000000000e+00)
# liftDir           : (-1.391730114294e-01 9.902680813243e-01 0.000000000000e+00)
# rollAxis          : (9.902680813243e-01 1.391730114294e-01 0.000000000000e+00)
# pitchAxis         : (0.000000000000e+00 0.000000000000e+00 -1.000000000000e+00)
# yawAxis           : (-1.391730114294e-01 9.902680813243e-01 0.000000000000e+00)
# magUInf           : 6.000000000000e+01
# lRef              : 1.000000000000e+00
# Aref              : 1.000000000000e+00
# CofR              : (0.000000000000e+00 0.000000000000e+00 5.000000000000e-01)
#
# Time              	Cd                  	Cs                  	Cl                  	CmRoll              	CmPitch             	CmYaw               	Cd(f)               	Cd(r)               	Cs(f)               	Cs(r)               	Cl(f)               	Cl(r)               
0.338736            	4.377576079066e-02	8.669030133728e-17	1.157328138261e+00	-1.059383664496e-16	-2.639606457947e-01	3.910780609390e-17	2.188788039533e-02	2.188788039533e-02	8.245295676255e-17	4.237344574738e-18	3.147034233359e-01	8.426247149253e-01
0.338949            	4.354408549169e-02	-1.290517721081e-16	1.156175010996e+00	9.459825902820e-18	-2.634596675959e-01	-5.476971060480e-17	2.177204274584e-02	2.177204274584e-02	-1.192955966588e-16	-9.756175449234e-18	3.146278379023e-01	8.415471730941e-01
0.339161            	4.338269029315e-02	-1.915007951856e-17	1.155404621856e+00	2.451136867306e-17	-2.632010854428e-01	-2.039649513806e-18	2.169134514658e-02	2.169134514658e-02	-1.161468927309e-17	-7.535390245474e-18	3.145012254855e-01	8.409033963710e-01
0.339374            	4.331067371972e-02	-2.835272049352e-17	1.154850009993e+00	2.799231250105e-17	-2.630405313126e-01	-1.214648969303e-17	2.165533685986e-02	2.165533685986e-02	-2.632284993979e-17	-2.029870553724e-18	3.143844736838e-01	8.404655363090e-01
0.339587            	4.305527708059e-02	-1.462167442369e-17	1.153855849117e+00	1.080125176162e-17	-2.626446039277e-01	-1.038473688991e-17	2.152763854030e-02	2.152763854030e-02	-1.769557410175e-17	3.073899678064e-18	3.142833206310e-01	8.395725284864e-01
0.3398              	4.287775722534e-02	-1.549061269927e-17	1.153002830762e+00	1.812570984354e-17	-2.623124769046e-01	-2.547834448510e-18	2.143887861267e-02	2.143887861267e-02	-1.029314079814e-17	-5.197471901123e-18	3.141889384763e-01	8.388138922855e-01
0.340013            	4.308389005749e-02	-1.270384757573e-17	1.153520531500e+00	2.037794741578e-17	-2.627259447668e-01	7.659185925044e-19	2.154194502874e-02	2.154194502874e-02	-5.586005195358e-18	-7.117842380367e-18	3.140343209830e-01	8.394862105167e-01
0.340226            	4.250133850669e-02	8.454707321295e-17	1.151266266493e+00	-1.120409801964e-16	-2.616581105296e-01	4.310731823438e-17	2.125066925334e-02	2.125066925334e-02	8.538085484085e-17	-8.337816279025e-19	3.139750227169e-01	8.372912437760e-01
0.340439            	4.233687196351e-02	-1.398772296635e-16	1.150490600249e+00	1.527793105047e-17	-2.614123579599e-01	-5.671965221123e-17	2.116843598175e-02	2.116843598175e-02	-1.266582670430e-16	-1.321896262051e-17	3.138329421644e-01	8.366576580842e-01
0.340653            	4.214204133857e-02	-2.610953336446e-17	1.149582729544e+00	2.793633382219e-17	-2.610566704911e-01	-8.665330157690e-18	2.107102066928e-02	2.107102066928e-02	-2.172009683992e-17	-4.389436524538e-18	3.137346942809e-01	8.358480352632e-01
0.340866            	4.196987686246e-02	9.532753406538e-17	1.148699309972e+00	-1.193453221891e-16	-2.607637013537e-01	4.619152392366e-17	2.098493843123e-02	2.098493843123e-02	9.385529095635e-17	1.472243109025e-18	3.135859536321e-01	8.351133563395e-01
0.341079            	4.177234145803e-02	-3.383424825032e-17	1.147801666527e+00	-1.226725765843e-16	-2.604197203999e-01	-1.206651652417e-17	2.088617072901e-02	2.088617072902e-02	-2.898364064933e-17	-4.850607600995e-18	3.134811128635e-01	8.343205536634e-01
0.341292            	4.159870965149e-02	-1.389087707907e-16	1.146922341430e+00	1.447931631870e-17	-2.601317650348e-01	-6.056381473694e-17	2.079935482575e-02	2.079935482575e-02	-1.300182001323e-16	-8.890570658405e-18	3.133294056802e-01	8.335929357499e-01
0.341506            	4.140758897967e-02	9.635944877256e-17	1.146006281703e+00	-1.227214729579e-16	-2.597817951632e-01	4.291223051062e-17	2.070379448983e-02	2.070379448983e-02	9.109195489690e-17	5.267493875661e-18	3.132213456883e-01	8.327849360148e-01
0.341719            	4.123645779542e-02	-1.410229260451e-16	1.145086364110e+00	8.491089161243e-18	-2.594845872142e-01	-5.395877487586e-17	2.061822889771e-02	2.061822889771e-02	-1.244702378984e-16	-1.655268814667e-17	3.130585948407e-01	8.320277692692e-01
0.341933            	4.103157737380e-02	-2.559196149940e-17	1.144166990776e+00	3.449355501850e-17	-2.591380773896e-01	-8.552311372083e-18	2.051578868690e-02	2.051578868690e-02	-2.134829212178e-17	-4.243669377616e-18	3.129454179982e-01	8.312215727773e-01
0.342147            	4.087287227865e-02	9.193073533705e-17	1.143256414866e+00	-1.055498245728e-16	-2.588453487154e-01	4.923085926408e-17	2.043643613933e-02	2.043643613933e-02	9.519622693261e-17	-3.265491595559e-18	3.127828587176e-01	8.304735561484e-01
0.342361            	4.130853750111e-02	-1.337654497155e-16	1.144924249779e+00	9.288998527736e-18	-2.598068469728e-01	-6.235828174165e-17	2.065426875055e-02	2.065426875055e-02	-1.292410065994e-16	-4.524443116117e-18	3.126552779169e-01	8.322689718625e-01
0.342575            	4.066691315961e-02	-2.212824730251e-17	1.142096342755e+00	1.318685619752e-17	-2.585397633122e-01	-8.595492207059e-18	2.033345657981e-02	2.033345657981e-02	-1.965961585832e-17	-2.468631444198e-18	3.125084080654e-01	8.295879346898e-01
0.342789            	4.134986395690e-02	-2.148233322134e-17	1.145607851448e+00	2.160797618270e-17	-2.604053013012e-01	-1.414619147876e-17	2.067493197845e-02	2.067493197845e-02	-2.488735808943e-17	3.405024868092e-18	3.123986244231e-01	8.332092270254e-01
0.343002            	4.029695258408e-02	9.069418471855e-17	1.140344185723e+00	-1.151343332600e-16	-2.579150883503e-01	3.745625946827e-17	2.014847629204e-02	2.014847629204e-02	8.280335182755e-17	7.890832891003e-18	3.122570045112e-01	8.280871812119e-01
0.343217            	4.012816205570e-02	-2.354558257830e-17	1.139691082661e+00	-1.220374918054e-16	-2.577110486069e-01	-7.862024234241e-18	2.006408102785e-02	2.006408102785e-02	-1.963481552339e-17	-3.910767054909e-18	3.121344927235e-01	8.275565899373e-01
0.343431            	3.992472477865e-02	-1.339199773712e-16	1.138537307563e+00	1.175376526616e-17	-2.573144248786e-01	-5.758839929189e-17	1.996236238933e-02	1.996236238933e-02	-1.245483879775e-16	-9.371589393703e-18	3.119542289031e-01	8.265830786603e-01
0.343645            	3.969548817940e-02	-1.979255676582e-17	1.137487960310e+00	2.489303337430e-17	-2.569157509928e-01	-6.324687351449e-18	1.984774408970e-02	1.984774408970e-02	-1.622096573436e-17	-3.571591031459e-18	3.118282291622e-01	8.256597311477e-01
0.34386             	3.950956798201e-02	8.766445190154e-17	1.136470728681e+00	-1.061086858885e-16	-2.565868855724e-01	4.373448731751e-17	1.975478399101e-02	1.975478399101e-02	8.756671326828e-17	9.773863325635e-20	3.116484787683e-01	8.248222499130e-01
0.344074            	3.927251240315e-02	-1.398581838760e-16	1.135341163241e+00	1.451464930683e-17	-2.561563850601e-01	-6.030203319003e-17	1.963625620157e-02	1.963625620157e-02	-1.302311251280e-16	-9.627058747976e-18	3.115141965602e-01	8.238269666805e-01
0.344289            	3.904376169359e-02	9.455709770753e-17	1.134046160634e+00	-1.073989750113e-16	-2.557014876606e-01	4.261859247694e-17	1.952188084680e-02	1.952188084680e-02	8.989714133071e-17	4.659956376822e-18	3.113215926564e-01	8.227245679777e-01
0.344503            	3.881236977189e-02	-1.391637673137e-16	1.132986269509e+00	9.432498350178e-18	-2.553129557376e-01	-5.896827404051e-17	1.940618488594e-02	1.940618488594e-02	-1.285501576974e-16	-1.061360961635e-17	3.111801790168e-01	8.218060904920e-01
0.344718            	3.866000022197e-02	-1.480514021165e-17	1.131990624188e+00	2.393191924473e-17	-2.550056693201e-01	-3.557656731065e-18	1.933000011098e-02	1.933000011098e-02	-1.096022683689e-17	-3.844913374762e-18	3.109896427740e-01	8.210009814142e-01
0.344933            	3.844753242043e-02	9.936974692964e-17	1.130934909490e+00	-1.187750175723e-16	-2.546210538649e-01	4.897916290932e-17	1.922376621022e-02	1.922376621022e-02	9.866403637414e-17	7.057105555018e-19	3.108464008800e-01	8.200885086098e-01
0.345148            	3.826913080926e-02	-1.485178222342e-16	1.129893709176e+00	1.975737699735e-17	-2.543070253151e-01	-5.446539213523e-17	1.913456540463e-02	1.913456540463e-02	-1.287243032523e-16	-1.979351898188e-17	3.106398292727e-01	8.192538799030e-01
0.345363            	3.797133768987e-02	1.025240834091e-16	1.128504824459e+00	-1.205663800907e-16	-2.537618655261e-01	4.422695862640e-17	1.898566884494e-02	1.898566884494e-02	9.548900033095e-17	7.035083078149e-18	3.104905467032e-01	8.180142777554e-01
0.345578            	3.784025890172e-02	-3.593680326848e-17	1.127601469696e+00	-1.240442931132e-16	-2.535174441191e-01	-1.330202698976e-17	1.892012945086e-02	1.892012945086e-02	-3.127042862400e-17	-4.666374644475e-18	3.102832907288e-01	8.173181789671e-01
0.345793            	3.763543537528e-02	-1.382018292214e-16	1.126548732478e+00	1.211155619714e-17	-2.531493275274e-01	-6.145772384179e-17	1.881771768764e-02	1.881771768764e-02	-1.305586384525e-16	-7.643190768904e-18	3.101250387114e-01	8.164236937663e-01
0.346009            	3.747014672458e-02	-1.575062426365e-17	1.125476200284e+00	2.075425811953e-17	-2.528324884356e-01	-4.356389433770e-18	1.873507336229e-02	1.873507336229e-02	-1.223170156560e-17	-3.518922698056e-18	3.099056117064e-01	8.155705885776e-01
0.346224            	3.728421925613e-02	-2.063786343016e-17	1.124150992537e+00	1.830268498053e-17	-2.523252804668e-01	-7.389480274055e-18	1.864210962807e-02	1.864210962807e-02	-1.770841198913e-17	-2.929451441025e-18	3.097502158016e-01	8.144007767352e-01
0.34644             	3.711583090547e-02	-2.017072050783e-17	1.123330980606e+00	1.248383743063e-17	-2.521389213002e-01	-8.798445517988e-18	1.855791545273e-02	1.855791545273e-02	-1.888380577190e-17	-1.286914735927e-18	3.095265690027e-01	8.138044116031e-01
0.346655            	3.688789159348e-02	-9.072392483008e-18	1.122222029527e+00	5.543582332189e-18	-2.517512795676e-01	-6.949497029367e-18	1.844394579674e-02	1.844394579674e-02	-1.148569327087e-17	2.413300787863e-18	3.093597351957e-01	8.128622943309e-01
0.346871            	3.716703114804e-02	-1.934622378675e-17	1.123027332411e+00	1.790566502954e-17	-2.523762822791e-01	-2.938706179934e-18	1.858351557402e-02	1.858351557402e-02	-1.261181807331e-17	-6.734405713440e-18	3.091373839263e-01	8.138899484845e-01
0.347087            	3.651522569405e-02	-2.203892430736e-17	1.120123482079e+00	2.246558125485e-17	-2.510846154457e-01	-7.205342863092e-18	1.825761284702e-02	1.825761284702e-02	-1.822480501677e-17	-3.814119290589e-18	3.089771255939e-01	8.111463564854e-01
0.347303            	3.638375359510e-02	9.100202600293e-17	1.119136597968e+00	-1.108193947434e-16	-2.508204437173e-01	4.043434385868e-17	1.819187679755e-02	1.819187679755e-02	8.593535686014e-17	5.066669142788e-18	3.087478552669e-01	8.103887427015e-01
0.347519            	3.614805195300e-02	-1.349215515991e-16	1.117960319998e+00	3.618903881998e-18	-2.504020997032e-01	-6.096043468379e-17	1.807402597650e-02	1.807402597650e-02	-1.284212104834e-16	-6.500341115785e-18	3.085780602957e-01	8.093822597021e-01
0.347736            	3.596306441102e-02	-2.080274845917e-17	1.116772509275e+00	2.075456069578e-17	-2.500492680859e-01	-5.896005898472e-18	1.798153220551e-02	1.798153220551e-02	-1.629738012806e-17	-4.505368331112e-18	3.083369865517e-01	8.084355227236e-01
0.347952            	3.644599718944e-02	-1.439121532798e-17	1.118734300573e+00	1.553761808534e-17	-2.511687975624e-01	-7.476779906607e-18	1.822299859472e-02	1.822299859472e-02	-1.467238757060e-17	2.811722426172e-19	3.081983527241e-01	8.105359478489e-01
0.348169            	3.573043699686e-02	-2.393777258537e-17	1.115209709185e+00	1.935916162685e-17	-2.496554250967e-01	-9.207687387585e-18	1.786521849843e-02	1.786521849843e-02	-2.117657368027e-17	-2.761198905098e-18	3.079494294956e-01	8.072602796891e-01
0.348385            	3.553673766419e-02	-2.049334956690e-17	1.114181974518e+00	1.780396254752e-17	-2.493117273430e-01	-1.018277928952e-17	1.776836883209e-02	1.776836883209e-02	-2.042945407297e-17	-6.389549393027e-20	3.077792599163e-01	8.064027146022e-01
0.348602            	3.532676238120e-02	-1.362384000021e-17	1.112870889874e+00	2.181833145956e-17	-2.489090836155e-01	-4.973099922870e-18	1.766338119060e-02	1.766338119060e-02	-1.178501992297e-17	-1.838820077234e-18	3.075263613215e-01	8.053445285524e-01
0.348819            	3.510840487145e-02	-2.005168462981e-17	1.111703852504e+00	2.212908782764e-17	-2.485028032917e-01	-1.087647111864e-17	1.755420243572e-02	1.755420243572e-02	-2.090231343354e-17	8.506288037371e-19	3.073491229605e-01	8.043547295439e-01
0.349036            	3.491021134426e-02	-1.769237728354e-17	1.110419016778e+00	2.095727488361e-17	-2.481202695922e-01	-4.612901818437e-18	1.745510567213e-02	1.745510567213e-02	-1.345909046021e-17	-4.233286823335e-18	3.070892387969e-01	8.033297779813e-01
0.349253            	3.469714861762e-02	8.807294760548e-17	1.109280861557e+00	-1.103229762974e-16	-2.477319864342e-01	4.150313521063e-17	1.734857430881e-02	1.734857430881e-02	8.553960901337e-17	2.533338592109e-18	3.069084443442e-01	8.023724172127e-01
0.349471            	3.450242979738e-02	-3.037170709801e-17	1.107971440965e+00	-1.250489317938e-16	-2.473457198542e-01	-1.213551561341e-17	1.725121489869e-02	1.725121489869e-02	-2.732136916242e-17	-3.050337935596e-18	3.066400006284e-01	8.013314403369e-01
0.349688            	3.457192372458e-02	-1.351851189306e-16	1.107775760143e+00	1.217417984932e-17	-2.474513666821e-01	-6.004022221683e-17	1.728596186229e-02	1.728596186229e-02	-1.276327816821e-16	-7.552337248459e-18	3.064365133894e-01	8.013392467535e-01
0.349906            	3.408267807237e-02	-1.631070781779e-17	1.105472978643e+00	1.042857344823e-17	-2.465439740064e-01	-5.936601638636e-18	1.704133903619e-02	1.704133903619e-02	-1.409195554753e-17	-2.218752270257e-18	3.061925153149e-01	7.992804633277e-01
0.350123            	3.390820294184e-02	8.694171440865e-17	1.104454222941e+00	-1.057594700647e-16	-2.462253578874e-01	4.108835860490e-17	1.695410147092e-02	1.695410147092e-02	8.455921580922e-17	2.382498599426e-18	3.060017535833e-01	7.984524693582e-01
0.350341            	3.385192263853e-02	-3.083782903603e-17	1.103756032399e+00	-1.261011143121e-16	-2.461506509683e-01	-1.319539543230e-17	1.692596131927e-02	1.692596131927e-02	-2.861430995031e-17	-2.223519085719e-18	3.057273652312e-01	7.980286671679e-01
0.350559            	3.353657786029e-02	-1.378948963612e-16	1.102102614114e+00	1.695264712082e-17	-2.455142158161e-01	-4.954031904241e-17	1.676828893015e-02	1.676828893015e-02	-1.184877672230e-16	-1.940712913821e-17	3.055370912409e-01	7.965655228731e-01
0.350777            	3.395262881750e-02	8.930006604038e-17	1.103832513448e+00	-1.138940577827e-16	-2.466234475158e-01	3.499926858909e-17	1.697631440875e-02	1.697631440875e-02	7.964930160928e-17	9.650764431094e-18	3.052928092081e-01	7.985397042397e-01
0.350996            	3.323817539314e-02	-1.346380326973e-16	1.100207553068e+00	8.297480440579e-18	-2.450217336692e-01	-5.285132218538e-17	1.661908769657e-02	1.661908769657e-02	-1.201703385340e-16	-1.446769416328e-17	3.050820428649e-01	7.951255102033e-01
0.351214            	3.306022424478e-02	-2.250623991591e-17	1.098976538415e+00	2.882799707685e-17	-2.446978064760e-01	-1.081250286965e-17	1.653011212239e-02	1.653011212239e-02	-2.206562282760e-17	-4.406170883088e-19	3.047904627317e-01	7.941860756837e-01
0.351432            	3.282756221475e-02	-9.876196158255e-18	1.097671874321e+00	1.545878583957e-17	-2.442335853857e-01	-4.588737577179e-18	1.641378110737e-02	1.641378110737e-02	-9.526835656307e-18	-3.493605019484e-19	3.046023517746e-01	7.930695225460e-01
0.351651            	3.261279509079e-02	-2.147238161776e-17	1.096226231191e+00	2.981612403025e-17	-2.438176135202e-01	-9.616632220396e-19	1.630639754540e-02	1.630639754540e-02	-1.169785403092e-17	-9.774527586841e-18	3.042955020751e-01	7.919307291156e-01
0.35187             	3.238347236410e-02	9.026168635755e-17	1.094966745014e+00	-1.043195063080e-16	-2.433803647917e-01	4.622488201007e-17	1.619173618205e-02	1.619173618205e-02	9.135572518884e-17	-1.094038831292e-18	3.041030077155e-01	7.908637372988e-01
0.352089            	3.218586072013e-02	-1.340543580406e-16	1.093528698106e+00	1.098800378460e-17	-2.429775762584e-01	-5.624385385530e-17	1.609293036007e-02	1.609293036007e-02	-1.232710328756e-16	-1.078332516500e-17	3.037867727946e-01	7.897419253114e-01
0.352309            	3.196486928912e-02	-1.851590863370e-17	1.092299078089e+00	1.772142160662e-17	-2.425537965729e-01	-2.963595639898e-18	1.598243464456e-02	1.598243464456e-02	-1.222154995675e-17	-6.294358676953e-18	3.035957424718e-01	7.887033356176e-01
0.352528            	3.242745267391e-02	-2.188634254486e-17	1.093924852087e+00	1.547691624466e-17	-2.435809745907e-01	-9.225988576468e-18	1.621372633695e-02	1.621372633695e-02	-2.016915984890e-17	-1.717182695962e-18	3.033814514528e-01	7.905434006341e-01
0.352748            	3.177241925871e-02	-1.573025538558e-17	1.088061139111e+00	1.576950876060e-17	-2.409157102918e-01	-6.752373850238e-19	1.588620962935e-02	1.588620962935e-02	-8.540365077812e-18	-7.189890307765e-18	3.031148592639e-01	7.849462798475e-01
0.352967            	3.142159352708e-02	-1.988621949690e-17	1.088589592336e+00	2.068107302910e-17	-2.414999012056e-01	-6.115999753844e-18	1.571079676354e-02	1.571079676354e-02	-1.605910950229e-17	-3.827109994605e-18	3.027948949625e-01	7.857946973738e-01
0.353187            	3.106532316147e-02	-1.890982238304e-17	1.086380965516e+00	1.889546320232e-17	-2.405918894023e-01	-1.166267819565e-17	1.553266158074e-02	1.553266158074e-02	-2.111758938716e-17	2.207767004128e-18	3.025985933558e-01	7.837823721604e-01
0.353407            	3.101215348828e-02	8.413209286573e-17	1.085718186278e+00	-1.022857740804e-16	-2.406114587560e-01	3.456115937971e-17	1.550607674414e-02	1.550607674414e-02	7.662720581258e-17	7.504887053152e-18	3.022476343829e-01	7.834705518948e-01
0.353627            	3.080075975544e-02	-2.915842682870e-17	1.084431975725e+00	-1.111422791568e-16	-2.401666756518e-01	-1.512633586115e-19	1.540037987772e-02	1.540037987772e-02	-1.473047677296e-17	-1.442795005574e-17	3.020493122107e-01	7.823826635143e-01
0.353848            	3.059750521554e-02	-2.132709033777e-17	1.083000892739e+00	-1.282144916066e-16	-2.398020549230e-01	-8.123441881111e-18	1.529875260777e-02	1.529875260777e-02	-1.878698705000e-17	-2.540103287775e-18	3.016983914463e-01	7.813025012922e-01
0.354068            	3.045152391957e-02	-2.782604490392e-17	1.081835579360e+00	-1.151924792933e-16	-2.394290074663e-01	-7.180777910746e-18	1.522576195979e-02	1.522576195979e-02	-2.109380036271e-17	-6.732244541215e-18	3.014887822137e-01	7.803467971463e-01
0.354289            	3.019140268340e-02	-1.397103072878e-16	1.080273685402e+00	1.689188392480e-17	-2.390038507414e-01	-5.665326276428e-17	1.509570134170e-02	1.509570134170e-02	-1.265084164082e-16	-1.320189087961e-17	3.011329919598e-01	7.791406934425e-01
0.35451             	3.001148197126e-02	9.353363776387e-17	1.079021849088e+00	-1.067199902028e-16	-2.385797988500e-01	4.519031974683e-17	1.500574098563e-02	1.500574098563e-02	9.195713862876e-17	1.576499135111e-18	3.009311256941e-01	7.780907233942e-01
0.354731            	2.978844577747e-02	-1.421541958470e-16	1.077483917823e+00	1.511880722353e-17	-2.381777541138e-01	-5.891804851320e-17	1.489422288874e-02	1.489422288874e-02	-1.299951464367e-16	-1.215904941031e-17	3.005642047975e-01	7.769197130250e-01
0.354952            	2.960144438293e-02	9.714394891453e-17	1.076213842861e+00	-1.074151310056e-16	-2.377454045287e-01	4.210760689255e-17	1.480072219146e-02	1.480072219147e-02	9.067958134981e-17	6.464367564720e-18	3.003615169017e-01	7.758523259590e-01
0.355173            	2.936511384797e-02	-1.350834544654e-16	1.074624771822e+00	4.496887756769e-18	-2.373357318677e-01	-5.898326558419e-17	1.468255692399e-02	1.468255692399e-02	-1.265249928169e-16	-8.558461648488e-18	2.999766540433e-01	7.746481177786e-01
0.355395            	2.919342463880e-02	-2.540216998081e-17	1.073368233998e+00	1.896675707374e-17	-2.369067613045e-01	-9.543744958559e-18	1.459671231940e-02	1.459671231940e-02	-2.224482994896e-17	-3.157340031847e-18	2.997773556943e-01	7.735908783032e-01
0.355617            	2.894390137886e-02	-1.473935325362e-17	1.071759118214e+00	1.730061266112e-17	-2.364994443158e-01	-1.073354664736e-17	1.447195068943e-02	1.447195068943e-02	-1.810322327417e-17	3.363870020551e-18	2.993801147913e-01	7.723790034230e-01
0.355839            	2.879657985749e-02	-1.943759844924e-17	1.070493241894e+00	3.607538669490e-17	-2.360668821165e-01	-6.950492455576e-18	1.439828992875e-02	1.439828992875e-02	-1.666929168020e-17	-2.768306769045e-18	2.991797388303e-01	7.713135030634e-01
0.356061            	2.853039735012e-02	-1.264546987417e-17	1.068844686623e+00	1.743671218078e-17	-2.356450543055e-01	-3.622174938931e-18	1.426519867506e-02	1.426519867506e-02	-9.944909876014e-18	-2.700559998153e-18	2.987772890060e-01	7.700673976170e-01
0.356284            	2.898232151347e-02	-2.176332234146e-17	1.070921781964e+00	2.015651293825e-17	-2.367473050206e-01	-1.038916792688e-17	1.449116075674e-02	1.449116075674e-02	-2.127082909761e-17	-4.924932438512e-19	2.987135859615e-01	7.722081960027e-01
0.356506            	2.824359717908e-02	-1.667133527047e-17	1.066653034567e+00	2.530011839904e-17	-2.351075702606e-01	-2.615940486586e-18	1.412179858954e-02	1.412179858954e-02	-1.095160812182e-17	-5.719727148651e-18	2.982189470230e-01	7.684340875443e-01
0.356729            	2.810360767204e-02	-2.023867222528e-17	1.065503542420e+00	2.169483926319e-17	-2.347288551865e-01	-2.904183157488e-18	1.405180383602e-02	1.405180383602e-02	-1.302351927013e-17	-7.215152955152e-18	2.980229160235e-01	7.674806263964e-01
0.356952            	2.625781491075e-02	-1.499541781636e-17	1.058452902621e+00	1.461824966273e-17	-2.317326577662e-01	-5.966554320197e-18	1.312890745537e-02	1.312890745537e-02	-1.346426322838e-17	-1.531154587984e-18	2.974937935443e-01	7.609591090767e-01
0.357175            	2.773715039092e-02	8.447960231950e-17	1.063345638979e+00	-1.001648262223e-16	-2.343940547430e-01	4.442117823863e-17	1.386857519546e-02	1.386857519546e-02	8.666097939838e-17	-2.181377078875e-18	2.972787647467e-01	7.660668742327e-01
0.357398            	2.699483201634e-02	-2.735488413954e-17	1.059233779785e+00	-1.190060637960e-16	-2.327418331295e-01	-1.398730396094e-17	1.349741600817e-02	1.349741600817e-02	-2.766474603071e-17	3.098618911742e-19	2.968750567630e-01	7.623587230219e-01
0.357622            	2.696159897266e-02	-1.392480484359e-16	1.058277752470e+00	1.659746650518e-17	-2.324849136034e-01	-6.331081926246e-17	1.348079948633e-02	1.348079948633e-02	-1.329348434804e-16	-6.313204955511e-18	2.966539626316e-01	7.616237898385e-01
0.357846            	2.671083579132e-02	8.997327286837e-17	1.056540765258e+00	-9.955695032949e-17	-2.320618392664e-01	4.189225072044e-17	1.335541789566e-02	1.335541789566e-02	8.687888715463e-17	3.094385713747e-18	2.962085433626e-01	7.603322218955e-01
0.35807             	2.660068455430e-02	-2.645221382427e-17	1.055253216400e+00	-1.189579978467e-16	-2.316391559403e-01	-9.848177133011e-18	1.330034227715e-02	1.330034227715e-02	-2.307428404514e-17	-3.377929779121e-18	2.959874522595e-01	7.592657641401e-01
0.358294            	2.679866731811e-02	-1.385395132309e-16	1.056587001319e+00	-2.515707923183e-18	-2.326706278647e-01	-6.358576098465e-17	1.339933365906e-02	1.339933365906e-02	-1.328555176001e-16	-5.683995630781e-18	2.956228727950e-01	7.609641285244e-01
0.358519            	2.604895297246e-02	8.266683675829e-17	1.051757755120e+00	-1.060774595773e-16	-2.305710948157e-01	3.772876303897e-17	1.302447648623e-02	1.302447648623e-02	7.906218141811e-17	3.604655340178e-18	2.953077827445e-01	7.564499723759e-01
0.358743            	2.593328168179e-02	-2.188116333276e-17	1.050552563535e+00	-1.197781686670e-16	-2.303924068073e-01	-3.903246987981e-18	1.296664084089e-02	1.296664084090e-02	-1.484382865436e-17	-7.037334678401e-18	2.948838749604e-01	7.556686885750e-01
0.358968            	2.579605064059e-02	-2.953908302552e-17	1.049092041555e+00	-1.173223173421e-16	-2.299020283197e-01	-7.277265060666e-18	1.289802532029e-02	1.289802532029e-02	-2.204680657343e-17	-7.492276452096e-18	2.946439924578e-01	7.544480490972e-01
0.359193            	2.538876560583e-02	-1.322046533154e-16	1.047580219550e+00	1.447961629247e-17	-2.295786936478e-01	-5.484498755395e-17	1.269438280292e-02	1.269438280292e-02	-1.209473142117e-16	-1.125733910376e-17	2.942114161270e-01	7.533688034226e-01
0.359419            	2.521489763792e-02	-1.831631961651e-17	1.045670842512e+00	2.087208313149e-17	-2.289022656651e-01	-1.057063348999e-17	1.260744881896e-02	1.260744881896e-02	-1.972879329825e-17	1.412473681740e-18	2.939331555907e-01	7.517376869209e-01
0.359644            	2.545605464174e-02	8.740869039601e-17	1.046788927775e+00	-1.133206826493e-16	-2.297696242601e-01	3.727298390896e-17	1.272802732087e-02	1.272802732087e-02	8.097732910697e-17	6.431361289043e-18	2.936248396275e-01	7.531640881477e-01
0.35987             	2.497837397948e-02	-1.321120266495e-16	1.043167165370e+00	7.401459124581e-18	-2.283106268088e-01	-5.910297532181e-17	1.248918698974e-02	1.248918698974e-02	-1.251589886465e-16	-6.953038002926e-18	2.932729558760e-01	7.498942094936e-01
0.360096            	2.475964499512e-02	-1.464492687269e-17	1.041661234640e+00	1.573564792724e-17	-2.280230873416e-01	-3.684645359357e-18	1.237982249756e-02	1.237982249756e-02	-1.100710879570e-17	-3.637818076987e-18	2.928075299786e-01	7.488537046618e-01
0.360322            	2.463847252076e-02	9.284851580462e-17	1.039944711892e+00	-1.174368240972e-16	-2.274040801407e-01	3.479128989159e-17	1.231923626038e-02	1.231923626038e-02	8.121554779391e-17	1.163296801072e-17	2.925682758054e-01	7.473764360867e-01
0.360549            	2.433816884030e-02	-3.311817651985e-17	1.038286549014e+00	-1.184246882115e-16	-2.270704841210e-01	-1.288580477705e-17	1.216908442015e-02	1.216908442015e-02	-2.944489303698e-17	-3.673283482878e-18	2.920727903862e-01	7.462137586282e-01
0.360776            	2.393053938118e-02	-2.343146198146e-17	1.036233178210e+00	-1.214502622640e-16	-2.263155359402e-01	-9.113886161534e-18	1.196526969059e-02	1.196526969059e-02	-2.082961715226e-17	-2.601844829193e-18	2.918010531646e-01	7.444321250450e-01
0.361003            	2.388540091020e-02	-1.297235399718e-16	1.034935813138e+00	1.064303885281e-17	-2.261456519368e-01	-5.551683012148e-17	1.194270045510e-02	1.194270045510e-02	-1.203786001074e-16	-9.344939864436e-18	2.913222546322e-01	7.436135585058e-01
0.36123             	2.403507988662e-02	-2.070520339508e-17	1.034422233545e+00	1.650644299974e-17	-2.261553340914e-01	-1.084991390377e-17	1.201753994331e-02	1.201753994331e-02	-2.120251560131e-17	4.973122062281e-19	2.910557826810e-01	7.433664508639e-01
